,Unnamed: 0,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc,cluster
2623,2623,Total Fitness Dumbbell Farmer's Carry,"The dumbbell farmer's walk or carry is an exercise with roots in competitive strongman training, but which is also popular in CrossFit and functional training. It can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",4,14,Dumbbell,2,6.535575221238938,,1
2624,2624,Single-arm dumbbell racked carry,"The single-arm dumbbell racked carry involves carrying a single dumbbell for time or distance, while holding it close to the shoulders in a front-racked position. Similar to a dumbbell farmer's carry, it can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",4,14,Dumbbell,2,6.535575221238938,,1
2625,2625,Jordan Shallow Dumbbell Pull-Over,,4,14,Dumbbell,2,6.535575221238938,,1
2626,2626,King Maker Dumbbell Lateral Raise,"The dumbbell lateral raise is an upper body isolation exercise for building shoulder strength and muscle. It's a staple strength training move and is a great option for accessory work on upper body training days. This exercise particularly focuses on the lateral or medial head of the deltoid, making them appear wider and more developed.",4,14,Dumbbell,2,6.535575221238938,,1
2627,2627,Dumbbell shadow boxing,"Dumbbell shadow boxing is a more advanced version of a popular conditioning exercise. By adding a pair of lightweight dumbbells, you can greatly increase the challenge to both the shoulders and cardiovascular system.",4,14,Dumbbell,2,6.535575221238938,,1
2628,2628,King Maker Dumbbell Farmer's Carry,"The dumbbell farmer's walk or carry is an exercise with roots in competitive strongman training, but which is also popular in CrossFit and functional training. It can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",4,14,Dumbbell,2,6.535575221238938,,1
2629,2629,King Maker Dumbbell Shrug,"The standing dumbbell shrug is a popular movement to build and strengthen the trapezius muscles. It’s a often trained on a bodybuilding-style shoulder or back training day, but can also work well in full-body or strength-focused training.",4,14,Dumbbell,2,6.535575221238938,,1
2630,2630,30 Shoulders Alternating Dumbbell Front Raise,,4,14,Dumbbell,2,6.535575221238938,,1
2631,2631,30 Shoulders Bent-Over Dumbbell Reverse Fly,,4,14,Dumbbell,2,6.535575221238938,,1
2632,2632,30 Shoulders Dumbbell Front Raise,,4,14,Dumbbell,2,6.535575221238938,,1
2633,2633,30 Shoulders Dumbbell Lateral Raise,,4,14,Dumbbell,2,6.535575221238938,,1
2634,2634,30 Shoulders Dumbbell Shrug,,4,14,Dumbbell,2,6.535575221238938,,1
2635,2635,30 Shoulders Incline Face-Down Dumbbell Reverse Fly,,4,14,Dumbbell,2,6.535575221238938,,1
2636,2636,30 Shoulders Seated Dumbbell Front Raise,,4,14,Dumbbell,2,6.535575221238938,,1
2637,2637,30 Shoulders Seated Dumbbell Side Raise,,4,14,Dumbbell,2,6.535575221238938,,1
2638,2638,30 Shoulders Neutral-Grip Arnold Press,,4,14,Dumbbell,2,6.535575221238938,,1
2639,2639,30 Shoulders Standing Dumbbell Upright Row,,4,14,Dumbbell,2,6.535575221238938,,1
2640,2640,MetaBurn 3-Way Shoulder Raise,,4,14,Dumbbell,2,6.535575221238938,,1
2641,2641,MetaBurn Dumbbell Overhead Press,,4,14,Dumbbell,2,6.535575221238938,,1
2642,2642,MetaBurn Single-Leg Arnold Press,,4,14,Dumbbell,2,6.535575221238938,,1
2643,2643,RG Forward-Leaning Dumbbell Upright Row,,4,14,Dumbbell,2,6.535575221238938,,1
2644,2644,RG Alternating Seated Dumbbell Lateral Raise,,4,14,Dumbbell,2,6.535575221238938,,1
2645,2645,RG Seated Dumbbell Shoulder Press,,4,14,Dumbbell,2,6.535575221238938,,1
2646,2646,FYR2 Dumbbell Clean and Jerk,,4,14,Dumbbell,2,6.535575221238938,,1
2647,2647,FYR2 Dumbbell Cross-Body Front Raise,,4,14,Dumbbell,2,6.535575221238938,,1
2648,2648,FYR2 Dumbbell Front Raise,,4,14,Dumbbell,2,6.535575221238938,,1
2649,2649,FYR2 Dumbbell Lateral Raise,,4,14,Dumbbell,2,6.535575221238938,,1
2650,2650,FYR2 Lateral Raise Hold,,4,14,Dumbbell,2,6.535575221238938,,1
2651,2651,FYR2 Seesaw Dumbbell Military Press,,4,14,Dumbbell,2,6.535575221238938,,1
2652,2652,FYR2 Single-Dumbbell Halo,,4,14,Dumbbell,2,6.535575221238938,,1
2653,2653,FYR2 Single-Dumbbell Overhead Press,,4,14,Dumbbell,2,6.535575221238938,,1
2654,2654,Car driver,"The car driver is a variation of the plate front raise exercise where the lifter holds a weight plate in front of them and twists it from side to side, similar to a steering wheel. It targets the muscles of the shoulders, the front or anterior deltoids in particular, but is also challenging to the core and upper-back muscles. It can provide variety in a shoulder-focused muscle-building workout or as part of an upper-body or full-body circuit.",4,14,Other,2,9.0,Average,1
2655,2655,Arnold press,"Named after the iconic bodybuilder and movie star, the Arnold press adds rotation to a classic shoulder press. It allows the hands to rotate naturally, while also hitting all three heads of the deltoids in one motion. It is usually performed for moderate to high reps, such as 8-12 reps or more, as part of the upper-body or shoulder-focused portion of a workout.",4,14,Dumbbell,2,8.9,Average,1
2656,2656,Front Plate Raise,"The plate front raise is a variation of the dumbbell front raise where the lifter holds a weight plate between two hands, rather than using a dumbbell, barbell, or other weight. It can provide variety in a shoulder-focused muscle-building workout, or as part of an upper body or full-body circuit.",4,14,Other,2,8.9,Average,1
2657,2657,Battle ropes,"Battle ropes are an explosive training tool that involves moving the rope in waves with the other end of the rope anchored at ground level. There are many different types of waves, but the most common is alternating waves with the left and right hands. The battle ropes can be performed for short bursts as power training, for longer durations as cardiovascular training, or as a component of a conditioning or fat-loss circuit.",4,14,Other,2,8.6,Average,1
2658,2658,Seated rear delt fly,"The seated rear delt fly is an upper-body exercise that targets the real deltoid of the shoulder. By performing the movement seated, it eliminates momentum from the rest of the body. This movement is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or shoulder-focused portion of a workout.",4,14,Dumbbell,2,8.4,Average,1
2659,2659,Circus Bell,,6,14,Other,0,7.7,Average,1
2660,2660,Landmine Linear Jammer,"The linear jammer is an explosive pressing movement performed using an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The linear jammer involves pressing the weight into the air, then catching it with the other hand. The movement focuses primarily on the muscles of the shoulders or deltoids. It can be trained in traditional muscle and strength-focused rep ranges, for lower reps with a focus on explosive pressing power, or for higher reps.",4,14,Other,2,6.8,Average,1
2661,2661,Crucifix,,6,14,Other,0,6.0,Average,1
2662,2662,Bar shoulder extension stretch,The bar shoulder extension stretch is a technique to increase overhead mobility (known as shoulder flexion) and thoracic extension with the help of a bar or other stable object. It is often used as part of a warm-up before upper-body training.,5,14,Other,0,5.3,Average,1
2663,2663,Chair Upper Body Stretch,,5,14,Other,0,4.1,Average,1
2664,2664,Sled Reverse Flye,,4,14,Other,2,0.0,,3
2665,2665,Plate shoulder circle big to small,"The plate shoulder circle big to small is an exercise targeting the shoulder complex. Typically, this is considered a warm-up move rather than a working exercise. It warms up the shoulder joint and works small and hard-to-attack muscles such as the rotator cuff group.",4,14,Other,2,0.0,,3
2666,2666,Sled Overhead Backward Walk,,4,14,Other,0,0.0,,3
2667,2667,Log Lift,,6,14,Other,0,0.0,Average,3
2668,2668,Standing suspended rear delt fly,"The standing suspended rear delt fly is a bodyweight movement targeting the shoulders and upper back using a suspension strap system or gymnastic rings. It can be performed for time or reps as part of a dynamic warm-up for an upper-body strength workout, or in the workout itself either in traditional muscle-building rep ranges or for higher reps.",4,14,Other,2,0.0,Average,3
2669,2669,Waiter's carry,"The waiter's carry is a type of loaded carry that targets the core, shoulders, and upper back. A weight is raised overhead with a single arm before the lifter begins walking in that position. It resembles a waiter carrying a tray overhead—hence the name. It can be performed for time or distance.",4,14,Other,2,0.0,,3
2670,2670,Towel dumbbell front raise,The towel dumbbell front raise is a variation of the dumbbell front raise that involves hanging a dumbbell from a towel held in the hands. It could also be performed with a kettlebell or weight plate. It can provide variety in a shoulder-focused muscle-building workout or as part of an upper-body or full-body circuit.,4,14,Other,2,0.0,,3
2671,2671,Reach-roll-lift combo,"The reach-roll-lift combo is a mobility drill for the upper back and shoulders. It can be part of a dynamic warm-up for upper-body workouts, or as postural training anytime.",5,14,Other,2,6.535575221238938,,1
2672,2672,Upright Row - Gethin Variation,The barbell upright row is a barbell exercise that builds stronger and bigger traps. Many lifters combine this move with either their back or shoulder workout since it involves both body parts.,4,14,Other,2,6.535575221238938,,1
2673,2673,Squat Press Shoulder Press - Gethin Variation,,4,14,Other,2,6.535575221238938,,1
2674,2674,Plate lateral raise,"The plate lateral raise is an exercise targeting the side heads of the shoulder muscles or deltoids. It closely resembles the more popular dumbbell lateral raise, but is performed with light plates, making the movement slightly more difficult. It is usually performed for moderate to high reps as part of a shoulder or upper-body workout.",4,14,Other,2,6.535575221238938,,1
2675,2675,Standing Military Press - Gethin Variation,"The military press is a compound movement used to build size and strength in the shoulders. It was once contested as a fourth powerlift, but is rarely competed anymore. However, being able to press a significant weight overhead remains a popular marker of upper-body strength. The military press can be trained as a strength lift or in traditional muscle-building rep ranges as part of full-body, shoulder-focused, or upper-body training.",4,14,Other,2,6.535575221238938,,1
2676,2676,Bent-over plate rear delt raise,"The bent-over plate rear delt raise is an exercise targeting the rear heads of the shoulders, or deltoids. You can also use dumbbells or other light weights for a similar effect. This movement is usually performed as part of a dynamic warm-up or as a high-rep burnout movement on a shoulder or back day.",4,14,Other,2,6.535575221238938,,1
2677,2677,Single-arm landmine press,"The single-arm landmine press is an upper-body exercise that uses an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The angle of a landmine press is usually somewhere between an incline press and a military press, and the movement focuses primarily on the muscles of the shoulders or deltoids. It can be trained in traditional muscle and strength-focused rep ranges or for higher reps.",4,14,Other,2,6.535575221238938,,1
2678,2678,Plate front raise,"The plate front raise is a variation of the front raise where the lifter holds a weight plate between two hands, rather than using a dumbbell, barbell, or other weight. It can provide variety in a shoulder-focused muscle-building workout or as part of an upper-body or full-body circuit.",4,14,Other,2,6.535575221238938,,1
2679,2679,Holman Slow Overhead Press,,4,14,Other,2,6.535575221238938,,1
2680,2680,30 Shoulders Plate Front Raise,,4,14,Other,2,6.535575221238938,,1
2681,2681,Single-arm landmine push-press,"The single-arm landmine push-press is an explosive upper-body exercise that uses an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The angle of a landmine press is usually somewhere between an incline press and a military press, and the movement focuses primarily on the muscles of the shoulders or deltoids. It can be trained in traditional muscle and strength-focused rep ranges or for higher reps.",4,14,Other,2,6.535575221238938,,1
2682,2682,Single-arm cable front raise,"The single-arm cable front raise is an isolation exercise targeting the anterior and medial deltoids or shoulder muscles. The single-arm version of this movement allows you to focus on each side independently. Because grip will be a limitation, it is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",4,14,Cable,2,8.7,Average,1
2683,2683,Cable Internal Rotation,,4,14,Cable,0,8.6,Average,1
2684,2684,Seated face pull,"The seated face pull is a cable exercise targeting the shoulder muscles, particularly the rear delts, and the muscles of the upper back. This can help build healthier shoulders and posture, and increase shoulder stability. It is usually performed for moderate to high reps as part of a dynamic warm-up for an upper-body workout or in the main part of a shoulder-focused workout.",4,14,Cable,2,8.5,Average,1
2685,2685,Single-arm bent-over cable rear delt fly,"The single-arm bent-over cable rear delt fly is an exercise targeting the rear deltoids. It is a great way to isolate this area of the shoulder and attack each side independently. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",4,14,Cable,2,8.5,Average,1
2686,2686,Seated cable shoulder press,"The seated cable shoulder press is a multijoint machine-based exercise that focuses on the deltoid or shoulder muscles, as well as the triceps. It's most common in muscle-building workouts and rep ranges, usually 8-12 reps or more.",4,14,Cable,2,8.5,Average,1
2687,2687,Standing face pull,"The standing face pull is an isolation exercise primarily targeting the rear deltoids, traps, and upper back. It is most often performed with a rope attachment.",4,14,Cable,2,8.4,Average,1
2688,2688,Standing cable rear delt row,"The standing cable rear delt row primarily targets the rear deltoids. This movement also hits the traps, rhomboids, and biceps. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",4,14,Cable,2,8.4,Average,1
2689,2689,Standing Low-Pulley Deltoid Raise,"The single-arm cable lateral raise is an isolation exercise targeting the shoulders, specifically the medial deltoid. This movement also hits the traps and upper back, and allows you to focus on each side independently. Because grip is a limitation, it is usually performed for moderate to high reps, like at least 8-12 reps per set, as part of an upper body or shoulders-focused workout.",4,14,Cable,2,8.3,Average,1
2690,2690,Standing crossed-cable rear delt fly,"The standing crossed-cable rear delt fly is an isolation exercise for the rear deltoids. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",4,14,Cable,2,8.2,Average,1
2691,2691,Cable Shoulder Press,,4,14,Cable,0,8.1,Average,1
2692,2692,Alternating Cable Shoulder Press,,4,14,Cable,0,8.0,Average,1
2693,2693,Cable Seated Lateral Raise,,4,14,Cable,2,6.5,Average,1
2694,2694,Single-arm lying cable front raise,"The single-arm lying cable front raise is an isolation exercise for the shoulders, performed lying on the back, either on a bench or the ground, and lifting the cable over the torso one arm at a time. This movement is usually performed for moderate to high reps for a burn and pump as part of a shoulder-focused workout.",4,14,Cable,2,6.535575221238938,,1
2695,2695,Lying cable front raise,"The lying cable front raise is an isolation exercise for the shoulders, particularly the front deltoids. It is performed lying on the back, either on a bench or the ground, with the cable lifted over the torso. This movement is usually performed for moderate to high reps for a burn and pump as part of a shoulder-focused workout.",4,14,Cable,2,6.535575221238938,,1
2696,2696,Cable Rear Delt Fly - Gethin Variation,"The standing crossed-cable rear delt fly is an isolation exercise for the rear deltoids. It is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",4,14,Cable,2,6.535575221238938,,1
2697,2697,One-Arm Cable Side Raise - Gethin Variation,"The single-arm cable lateral raise is an isolation exercise targeting the shoulders, specifically the medial deltoid. This movement also hits the traps and upper back, and allows you to focus on each side independently. Because grip is a limitation, it is usually performed for moderate to high reps, like at least 8-12 reps per set, as part of an upper body or shoulders-focused workout.",4,14,Cable,2,6.535575221238938,,1
2698,2698,Rope Face Pull - Gethin Variation,"The standing face pull is an isolation exercise primarily targeting the rear deltoids, traps, and upper back. It is most often performed with a rope attachment.",4,14,Cable,2,6.535575221238938,,1
2699,2699,Lying cable lateral raise,"The lying cable lateral raise is an isolation exercise that targets the medial or middle deltoid muscle of the shoulders. It is most common in muscle-building shoulder or upper-body workouts, usually in higher rep ranges of at least 8-12 reps per set.",4,14,Cable,2,6.535575221238938,,1
2700,2700,Cable seated row,"The cable seated row is a popular exercise to train the muscles of the upper back, including the lats (latissimus dorsi), traps, rhomboids, and rear deltoids, using a cable stack. It also targets the biceps to a lesser degree. The cable row can work well in a variety of rep ranges but is most popular in muscle-building workouts or as an accessory movement for strength workouts.",4,14,Cable,2,6.535575221238938,,1
2701,2701,Single-arm cable lateral raise,"The single-arm cable lateral raise is an isolation exercise targeting the shoulders, specifically the medial deltoid. This movement also hits the traps and upper back and allows you to focus on each side independently. Because grip is a limitation, it is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",4,14,Cable,2,6.535575221238938,,1
2702,2702,UP Cable Face Pull,"The standing face pull is an isolation exercise primarily targeting the rear deltoids, traps, and upper back. It is most often performed with a rope attachment.",4,14,Cable,2,6.535575221238938,,1
2703,2703,AA Cable Leaning Side Raise,,4,14,Cable,2,6.535575221238938,,1
2704,2704,30 Shoulders Bent-Over Low Cable Reverse Fly,,4,14,Cable,2,6.535575221238938,,1
2705,2705,30 Shoulders Cable Rope Face Pull,,4,14,Cable,2,6.535575221238938,,1
2706,2706,30 Shoulders Cable Straight-Bar Front Raise,,4,14,Cable,2,6.535575221238938,,1
2707,2707,30 Shoulders Cable Straight-Bar Upright Row,,4,14,Cable,2,6.535575221238938,,1
2708,2708,30 Shoulders High Cable Reverse Fly,,4,14,Cable,2,6.535575221238938,,1
2709,2709,30 Shoulders Single-Arm Bent-Over Cable Reverse Fly,,4,14,Cable,2,6.535575221238938,,1
2710,2710,30 Shoulders Single-Arm Cable Front Raise,,4,14,Cable,2,6.535575221238938,,1
2711,2711,30 Shoulders Single-Arm Leaning Cable Lateral Raise,,4,14,Cable,2,6.535575221238938,,1
2712,2712,RG 3-Way Single-Arm Rear Delt Cable Fly,,4,14,Cable,2,6.535575221238938,,1
2713,2713,RG Single-Arm Cross-Body Cable Front Raise,,4,14,Cable,2,6.535575221238938,,1
2714,2714,Smith machine shoulder press,"The Smith machine shoulder press is a machine-based exercise targeting the deltoid muscles. The Smith machine mimics a barbell but provides more stability. This movement can be programmed in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a shoulder or upper-body focused workout.",4,14,Machine,2,8.9,Average,1
2715,2715,Machine shoulder press,"The machine shoulder press is a machine-based exercise targeting the deltoid muscles. It approximates the motion of a free-weight shoulder press, but uses a selectorized weight-stack or plate-loaded machine. Many such machines also allow you to choose between different grips and grip widths. Machine shoulder presses are often done for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or shoulder-focused portion of a workout.",4,14,Machine,2,8.9,Average,1
2716,2716,Reverse Machine Flyes,"The machine rear delt fly is an exercise targeting the rear head of the shoulder muscle or deltoids, as well as the muscles of the upper back. It's sort of the reverse of the machine chest fly, and is sometimes performed on the same machine, but facing the opposite direction. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 10-15 reps per set or more.",4,14,Machine,2,8.2,Average,1
2717,2717,Single-arm Smith machine upright row,"The single-arm Smith machine upright row is an upper-body exercise targeting the muscles of the traps and shoulders. This movement is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or shoulder-focused workout.",4,14,Machine,2,7.2,Average,1
2718,2718,Machine Lateral Raise,,4,14,Machine,2,7.2,Average,1
2719,2719,Smith machine behind-the-neck press,"The Smith machine behind-the-neck press is a machine-based exercise targeting the deltoids. The Smith machine mimics a barbell but provides more stability. This movement can be programmed in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a shoulder or upper-body focused workout.",4,14,Machine,2,6.535575221238938,,1
2720,2720,Smith Machine Behind-The-Neck Press - Gethin Variation,"The Smith machine behind-the-neck press is a machine-based exercise targeting the deltoids. The Smith machine mimics a barbell but provides more stability. This movement can be programmed in low reps for strength or higher reps for muscle and strength endurance. It is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of a shoulder or upper-body focused workout.",4,14,Machine,2,6.535575221238938,,1
2721,2721,30 Shoulders Leg Press Shoulder Press,,4,14,Machine,2,6.535575221238938,,1
2722,2722,30 Shoulders Machine Shoulder Press,,4,14,Machine,2,6.535575221238938,,1
2723,2723,30 Shoulders Pec-Deck Reverse Fly,,4,14,Machine,2,6.535575221238938,,1
2724,2724,30 Shoulders Smith Machine Behind-The-Head Press,,4,14,Machine,2,6.535575221238938,,1
2725,2725,30 Shoulders Smith Machine Shoulder Press,,4,14,Machine,2,6.535575221238938,,1
2726,2726,Handstand push-up,"The handstand push-up is an exercise targeting the shoulders, although other muscles assist in the completion of the reps. It is common in both CrossFit workouts and advanced bodyweight or calisthenics training. Given the degree of difficulty, beginners will need to progress to this move.",4,14,Body Only,2,8.7,Average,1
2727,2727,Upward Stretch,,5,14,Body Only,2,6.7,Average,1
2728,2728,Shoulder Circles,,5,14,Body Only,2,6.7,Average,1
2729,2729,Cross-body shoulder stretch,"The cross-body shoulder stretch targets increased flexibility in the shoulders. It is a common inclusion in upper-body dynamic warm-ups prior to training or sports, but can also be performed anytime to ""limber up"" the upper body.",5,14,Body Only,2,5.9,Average,1
2730,2730,Arm circle,"The arm circle is a non-weighted exercise targeting the shoulders. It involves extending your arms to the sides and drawing small circles in the air with your hands. It is common in warm-ups for both training and athletics, and is often performed simply until someone feels a burn, rather than for a set amount of reps.",5,14,Body Only,2,5.1,Average,1
2731,2731,Seated Front Deltoid,,5,14,Body Only,0,4.5,Average,1
2732,2732,Shoulder Raise,,5,14,Body Only,2,4.1,Average,1
2733,2733,Hand Stand Push-Up,"The handstand push-up is an exercise targeting the shoulders, although other muscles assist in the completion of the reps. It is common in both CrossFit workouts and advanced bodyweight or calisthenics training. Given the degree of difficulty, beginners will want to progress to this move.",4,14,Body Only,2,0.0,Average,3
2734,2734,Wall walk,"The wall walk is a challenging exercise that works the entire body. From a push-up position, the hands walk back as the feet walk up the wall, then the whole movement is reversed. This is not for beginners, who will need to progress to this exercise.",4,14,Body Only,2,0.0,,3
2735,2735,Return Push from Stance,,2,14,Body Only,2,0.0,,3
2736,2736,Wall shoulder tap,"The wall shoulder tap is a bodyweight shoulder exercise that is a popular movement for gymnasts, cheerleaders, and other athletes who need to spend a lot of time in dynamic handstand movements. Beginning in a handstand position with toes touching the wall, one hand is raised to touch the opposing shoulder. This continues in alternating fashion for the duration of the set.",4,14,Body Only,2,0.0,,3
2737,2737,Bear crawl shoulder tap,"The bear crawl shoulder tap is a variation of the bear crawl that involves touching the opposing shoulder while in a static bear crawl hold. It adds an extra coordination and core challenge to an already intense full-body movement that targets the cardiovascular system as well as a wide range of muscle groups. It can be done as a full-body warm-up, or as part of a bodyweight circuit or flow.",4,14,Body Only,2,0.0,,3
2738,2738,Shadow boxing,"Shadow boxing is an exercise typically used in combat sports and fighting. However, it can also make a great cardio session for anyone to implement in a fast-paced circuit or as active rest. It is usually performed for time or rounds.",0,14,Body Only,2,0.0,,3
2739,2739,Bear crawl fire feet,"Bear crawl fire feet is a variation of the bear crawl that involves running in place while in a static bear crawl hold. It adds an extra coordination and full-body challenge to an already intense full-body movement that targets the cardiovascular system as well as a wide range of muscle groups. It can be done as a full-body warm-up, or as part of a bodyweight circuit or flow.",0,14,Body Only,2,0.0,,3
2740,2740,Wall sprawl,"The wall sprawl is a bodyweight exercise targeting the shoulders, although numerous other muscles are recruited to complete the exercise. From an all-fours position, you kick up onto the wall, then back down. It's a serious cardiovascular challenge that is usually performed as part of a fat-loss or athleticism-focused workout.",2,14,Body Only,2,0.0,,3
2741,2741,Bent Over Shoulder Y,"The lying rear delt Y works the shoulders, specifically the rear heads. The range of motion differs from the lying rear delt fly. At the midpoint, the arms and torso form a Y—hence the name.",5,14,Body Only,2,6.535575221238938,,1
2742,2742,Shoulder L,"The bent-over shoulder rotation is an upper-body exercise that helps strengthen the muscles around the rotator cuff for a stable shoulder joint. It is usually performed as part of a dynamic warm-up for the shoulders. It can be performed with body weight, light dumbbells or weight plates, or bands.",4,14,Body Only,2,6.535575221238938,,1
2743,2743,Shoulder Dislocation Stretch-Dowel,,5,14,Body Only,2,6.535575221238938,,1
2744,2744,TBS Inverted Row,"The Smith machine inverted row is a bodyweight exercise targeting the muscles of the lats (latissimus dorsi) and upper back, using the bar of the Smith machine to hang and pull from. You can change the bar height to customize the difficulty level and desired angle of the row. This variation is usually performed for moderate to high reps, such as 8-12 reps per set or more.",4,14,Body Only,2,6.535575221238938,,1
2745,2745,PVC Shoulder Stretch,,5,14,Body Only,2,6.535575221238938,,1
2746,2746,Shoulder T,"The bent-over plate rear delt raise is an exercise targeting the rear heads of the shoulders, aka deltoids. You can also use dumbbells or other light weights for a similar effect. This movement is usually performed as part of a dynamic warm-up, or as a high-rep burnout movement on a shoulder or back day.",5,14,Body Only,2,6.535575221238938,,1
2747,2747,HM Arm Circle,,4,14,Body Only,2,6.535575221238938,,1
2748,2748,HM Shoulder Stretch,,5,14,Body Only,2,6.535575221238938,,1
2749,2749,HM Shoulder Stretch on Floor,,5,14,Body Only,2,6.535575221238938,,1
2750,2750,HM Shoulder Tap,,5,14,Body Only,2,6.535575221238938,,1
2751,2751,HM Hand-On-Wall Stretch,,4,14,Body Only,2,6.535575221238938,,1
2752,2752,HM Jumping Arm Circle,,4,14,Body Only,2,6.535575221238938,,1
2753,2753,Kipping Clapping Pull-Up,,4,14,Body Only,2,6.535575221238938,,1
2754,2754,Holman Kneeling Overhead Press to Donkey Kick,,4,14,Body Only,2,6.535575221238938,,1
2755,2755,Floor angel,The floor angel is a stretch targeting shoulder mobility and activation of the shoulder stabilizer muscles. It also targets a range of postural muscles in the upper back.,4,14,Body Only,2,6.535575221238938,,1
2756,2756,Shoulder extension stretch,"The shoulder extension stretch is focused on bringing more flexibility to the shoulder joint. It increases range of motion in shoulder extension, or moving the arms behind the back. It can be performed as part of a warm-up or mobility and flexibility work post-workout or anytime.",4,14,Body Only,2,6.535575221238938,,1
2757,2757,Backward Medicine Ball Throw,,2,14,Medicine Ball,0,6.8,Average,1
2758,2758,Medicine ball scoop throw,"The medicine ball scoop throw is an explosive exercise targeting the abdominals and hips. It can be performed for lower reps with a focus on power or for higher reps with a focus on fat loss and conditioning. It begins in a semi-squat position holding a medicine ball, which then gets ""scooped"" up and thrown overhead in one continuous movement.",2,14,Medicine Ball,2,3.4,Average,1
2759,2759,Standing Two-Arm Overhead Throw,,2,14,Medicine Ball,0,0.0,Average,3
2760,2760,Incline face-down bar front raise,"The incline face-down bar front raise is an upper-body exercise targeting the shoulders. Because it is performed face down on an angled bench, it has a greater range of motion than standing or upright-seated raises and hits the shoulders from a different angle. Raise variations are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or shoulder-focused training.",4,14,E-Z Curl Bar,2,8.3,Average,1
2761,2761,Incline anti-gravity shoulder press,"The incline anti-gravity shoulder press is an upper-body exercise targeting the shoulders and upper back. It works the rear delts and upper-back muscles isometrically to hold the weight up, while dynamically training the lateral and front delts. Because of the challenge of holding the weight up, this press variation is usually performed with relatively light weights for moderate reps, such as 8-12 reps per set or more, as part of upper-body or shoulder training.",4,14,E-Z Curl Bar,2,8.2,Average,1
2762,2762,30 Shoulders EZ-Bar Front Raise,,4,14,E-Z Curl Bar,2,6.535575221238938,,1
2763,2763,Side Wrist Pull,,5,14,,0,8.4,Average,1
2764,2764,Elbow Circles,,5,14,,0,5.3,Average,1
2765,2765,Kneeling Arm Drill,,2,14,,0,4.0,Average,1
2766,2766,Bent-over shoulder rotation,"The bent-over shoulder rotation is an upper-body exercise that helps strengthen the muscles around the rotator cuff for a stable shoulder joint. It is usually performed as part of a dynamic warm-up for the shoulders. It can be performed with body weight, light dumbbells or weight plates, or bands.",4,14,Exercise Ball,2,6.535575221238938,,1
2767,2767,Band overhead triceps press,"The band overhead triceps press is a dynamic arm exercise utilizing a looped exercise band. It could also be performed with an exercise band with handles. It targets the triceps muscles and can be performed for time or reps, either in traditional muscle-building rep ranges such as 12-15 reps per set, or higher rep ranges such as 30, 50, or more.",4,16,Bands,2,0.0,,3
2768,2768,Band overhead triceps extension,"The band overhead triceps extension is a single-joint exercise focused on the triceps that uses the dynamic resistance of the band. The overhead position of the arms targets the long head of the triceps. Many lifters save this move for last in their triceps workout, performing it for moderate to high reps, such as 8-12 reps or more per set.",4,16,Bands,2,6.535575221238938,,1
2769,2769,Band straight-arm pull-down,"The band straight-arm pull-down is a non-gym or at home variation of the straight-arm lat pull-down performed using a cable stack machine. It can either be performed in an athletic upright stance, or slightly bent over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, such as 8-15 reps or more.",4,16,Bands,2,6.535575221238938,,1
2770,2770,Band skullcrusher,The band skullcrusher is a variation of the popular bench exercise targeting the triceps muscles. It is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.,4,16,Bands,2,6.535575221238938,,1
